fnr_boot_lo,fnr_boot_hi,n_test_clusters,lam,lam_index,feasible,controlled_risk,region_fnr,marked_area_fraction,fp_components_per_image,fp_lam_index,n_test_images,n_test_components,n_missed_components,region_fnr_component_avg,monitor_ks,monitor_flag,fnr_stratum0,fnr_stratum1,fnr_stratum2,weight_ess,weight_p_test,realized_pixel_fnr,seed,class_name,alpha,rho,method,model,scheme,n_cal_images
,,,0.998,998,True,0.049033203851123724,0.04903320385112373,0.047158438712358475,13.36,998,202,1257.0,49.0,0.03898170246618934,0.11199999999999999,False,0.06837606837606838,0.002347417840375587,0.0,,,0.06161938051066539,12,person,0.1,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,200
,,,0.982,982,True,0.15248720873261074,0.15248720873261074,0.029297875240445137,6.836,982,202,1257.0,145.0,0.11535401750198886,0.09199999999999997,False,0.1908831908831909,0.025821596244131457,0.0,,,0.17280092868701033,12,person,0.2,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,200
,,,0.985,985,True,0.13579358448296774,0.13579358448296772,0.03047141619026661,7.376,985,202,1257.0,127.0,0.10103420843277645,0.09599999999999997,False,0.17236467236467237,0.014084507042253521,0.0,,,0.15991786950044104,12,person,0.2,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,200
,,,1.0,1000,True,0.0,0.0,1.0,0.192,1000,202,1257.0,0.0,0.0,0.0,False,0.0,0.0,0.0,,,0.0,12,person,0.05,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,200
,,,1.0,1000,True,0.0,0.0,1.0,0.192,1000,202,1257.0,0.0,0.0,0.0,False,0.0,0.0,0.0,,,0.0,12,person,0.05,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,200
,,,0.998,998,True,0.08914517244146647,0.08914517244146647,0.047158438712358475,13.36,998,202,1257.0,71.0,0.056483691328560064,0.11199999999999999,False,0.09401709401709402,0.011737089201877934,0.0,,,0.06161938051066539,12,person,0.1,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,200
,,,0.998,998,True,0.08914517244146647,0.08914517244146647,0.047158438712358475,13.36,998,202,1257.0,71.0,0.056483691328560064,0.11199999999999999,False,0.09401709401709402,0.011737089201877934,0.0,,,0.06161938051066539,12,person,0.1,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,200
,,,0.992,992,True,0.1635582265486781,0.16355822654867808,0.03490203246474266,9.356,992,202,1257.0,156.0,0.12410501193317422,0.09199999999999997,False,0.19515669515669515,0.04460093896713615,0.0,,,0.11988469433629623,12,person,0.2,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,200
,,,0.985,985,True,0.21621318217029065,0.21621318217029065,0.03047141619026661,7.376,985,202,1257.0,211.0,0.16785998408910102,0.09599999999999997,False,0.254985754985755,0.07511737089201878,0.0,,,0.15991786950044104,12,person,0.2,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,200
,,,1.0,1000,True,0.0,0.0,1.0,0.468,1000,133,357.0,0.0,0.0,0.0,False,0.0,0.0,0.0,,,0.0,12,rider,0.05,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,120
,,,1.0,1000,True,0.0,0.0,1.0,0.468,1000,133,357.0,0.0,0.0,0.0,False,0.0,0.0,0.0,,,0.0,12,rider,0.05,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,120
,,,1.0,1000,True,0.0,0.0,1.0,0.468,1000,133,357.0,0.0,0.0,0.0,False,0.0,0.0,0.0,,,0.0,12,rider,0.1,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,120
,,,1.0,1000,True,0.0,0.0,1.0,0.468,1000,133,357.0,0.0,0.0,0.0,False,0.0,0.0,0.0,,,0.0,12,rider,0.1,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,120
,,,0.997,997,True,0.1754594820384294,0.1754594820384294,0.012296292930841446,5.064,997,133,357.0,61.0,0.17086834733893558,0.07600000000000007,False,0.2634146341463415,0.056451612903225805,0.0,,,0.22148642661441267,12,rider,0.2,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,120
,,,0.999,999,True,0.10392051557465092,0.10392051557465092,0.017194213345646858,7.452,999,133,357.0,38.0,0.10644257703081232,0.09200000000000008,False,0.16585365853658537,0.03225806451612903,0.0,,,0.13403168459120504,12,rider,0.2,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,120
,,,1.0,1000,True,0.0,0.0,1.0,0.468,1000,133,357.0,0.0,0.0,0.0,False,0.0,0.0,0.0,,,0.0,12,rider,0.05,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,120
,,,1.0,1000,True,0.0,0.0,1.0,0.468,1000,133,357.0,0.0,0.0,0.0,False,0.0,0.0,0.0,,,0.0,12,rider,0.05,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,120
,,,1.0,1000,True,0.0,0.0,1.0,0.468,1000,133,357.0,0.0,0.0,0.0,False,0.0,0.0,0.0,,,0.0,12,rider,0.1,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,120
,,,1.0,1000,True,0.0,0.0,1.0,0.468,1000,133,357.0,0.0,0.0,0.0,False,0.0,0.0,0.0,,,0.0,12,rider,0.1,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,120
,,,0.999,999,True,0.148937820742332,0.148937820742332,0.017194213345646858,7.452,999,133,357.0,52.0,0.14565826330532214,0.09200000000000008,False,0.2048780487804878,0.056451612903225805,0.10714285714285714,,,0.13403168459120504,12,rider,0.2,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,120
,,,0.999,999,True,0.148937820742332,0.148937820742332,0.017194213345646858,7.452,999,133,357.0,52.0,0.14565826330532214,0.09200000000000008,False,0.2048780487804878,0.056451612903225805,0.10714285714285714,,,0.13403168459120504,12,rider,0.2,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,120
,,,0.999,999,True,0.10499784379094725,0.10499784379094725,0.029785972088575363,11.616,999,174,803.0,73.0,0.09090909090909091,0.08399999999999996,False,0.1619047619047619,0.016666666666666666,0.0,,,0.10775312508208956,12,bicycle,0.05,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,171
,,,1.0,1000,True,0.0,0.0,1.0,0.304,1000,174,803.0,0.0,0.0,0.0,False,0.0,0.0,0.0,,,0.0,12,bicycle,0.05,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,171
,,,0.996,996,True,0.15383141762452107,0.15383141762452107,0.021394280716776848,7.212,996,174,803.0,110.0,0.136986301369863,0.07200000000000006,False,0.23809523809523808,0.03333333333333333,0.0,,,0.1473174065492031,12,bicycle,0.1,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,171
,,,0.998,998,True,0.12876486540279644,0.12876486540279644,0.025241347029805183,8.992,998,174,803.0,90.0,0.11207970112079702,0.06800000000000006,False,0.1976190476190476,0.023333333333333334,0.0,,,0.1245412910714956,12,bicycle,0.1,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,171
,,,0.987,987,True,0.22176630840423942,0.22176630840423942,0.016225222498178482,4.44,987,174,803.0,167.0,0.20797011207970112,0.05999999999999994,False,0.35714285714285715,0.056666666666666664,0.0,,,0.21628582626055892,12,bicycle,0.2,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,171
,,,0.988,988,True,0.21759279992038613,0.21759279992038613,0.01653190329670906,4.508,988,174,803.0,162.0,0.20174346201743462,0.06,False,0.34523809523809523,0.056666666666666664,0.0,,,0.2094969913639446,12,bicycle,0.2,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,171
,,,1.0,1000,True,0.0,0.0,1.0,0.304,1000,174,803.0,0.0,0.0,0.0,False,0.0,0.0,0.0,,,0.0,12,bicycle,0.05,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,171
,,,1.0,1000,True,0.0,0.0,1.0,0.304,1000,174,803.0,0.0,0.0,0.0,False,0.0,0.0,0.0,,,0.0,12,bicycle,0.05,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,171
,,,0.999,999,True,0.14005386376076032,0.14005386376076032,0.029785972088575363,11.616,999,174,803.0,92.0,0.11457036114570361,0.08399999999999996,False,0.19523809523809524,0.03333333333333333,0.0,,,0.10775312508208956,12,bicycle,0.1,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,171
,,,0.998,998,True,0.16254768539251296,0.162547685392513,0.025241347029805183,8.992,998,174,803.0,109.0,0.1357409713574097,0.06800000000000006,False,0.22857142857142856,0.043333333333333335,0.0,,,0.1245412910714956,12,bicycle,0.1,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,171
,,,0.994,994,True,0.2085253188701465,0.2085253188701465,0.019436905160546303,6.132,994,174,803.0,156.0,0.19427148194271482,0.06800000000000006,False,0.3238095238095238,0.06666666666666667,0.0,,,0.16656728478915145,12,bicycle,0.2,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,171
,,,0.988,988,True,0.2633013219220116,0.2633013219220116,0.01653190329670906,4.508,988,174,803.0,197.0,0.24533001245330013,0.06,False,0.40476190476190477,0.09,0.0,,,0.2094969913639446,12,bicycle,0.2,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,171
,,,0.748,748,True,,0.4934450006795438,0.015613719820976257,,-1,202,,,,,False,,,,,,0.4506800688860672,12,person,0.05,0.1,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.748,748,True,,0.5928392409595418,0.0022920742630958557,,-1,133,,,,,False,,,,,,0.614045536828186,12,rider,0.05,0.1,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.748,748,True,,0.5244938809593982,0.007659156806766987,,-1,174,,,,,False,,,,,,0.4930118740777784,12,bicycle,0.05,0.1,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.748,748,True,,0.6003935479991483,0.015613719820976257,,-1,202,,,,,False,,,,,,0.4506800688860672,12,person,0.05,0.5,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.748,748,True,,0.6680182599355532,0.0022920742630958557,,-1,133,,,,,False,,,,,,0.614045536828186,12,rider,0.05,0.5,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
