lam,lam_index,feasible,controlled_risk,region_fnr,marked_area_fraction,fp_components_per_image,n_test_images,n_test_components,monitor_ks,monitor_flag,fnr_stratum0,fnr_stratum1,fnr_stratum2,weight_ess,weight_p_test,seed,class_name,alpha,rho,method,model,scheme,n_cal_images,region_fnr_component_avg
,-1,True,,0.7740390131956397,0.0010810542153194547,,500,,,False,,,,,,0,bicycle,0.2,0.5,argmax,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,180,0.7547169811320755
0.994,994,True,0.07245098039215686,0.07245098039215686,0.028416190296411514,0.66,170,334.0,0.134,True,0.08421052631578947,0.03305785123966942,0.0,,,1,person,0.05,0.1,region_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,198,
0.998,998,True,0.045588235294117645,0.045588235294117645,0.0460701659321785,0.66,170,334.0,0.10000000000000009,False,0.042105263157894736,0.024793388429752067,0.0,,,1,person,0.05,0.1,pixel_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,198,
0.994,994,True,0.07245098039215686,0.07245098039215686,0.028416190296411514,0.66,170,334.0,0.134,True,0.08421052631578947,0.03305785123966942,0.0,,,1,person,0.05,0.1,heuristic,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,198,
,-1,True,,0.6409692594986712,0.0018117082072421908,,500,,,False,,,,,,1,person,0.05,0.1,argmax,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,198,0.592814371257485
0.987,987,True,0.14516339869281045,0.14516339869281045,0.01946074701845646,15.828,170,334.0,0.18999999999999995,True,0.1631578947368421,0.0743801652892562,0.0,,,1,person,0.1,0.1,region_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,198,
0.992,992,True,0.1003921568627451,0.1003921568627451,0.024776337668299675,0.66,170,334.0,0.15800000000000003,True,0.11052631578947368,0.049586776859504134,0.0,,,1,person,0.1,0.1,pixel_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,198,
0.985,985,True,0.1618300653594771,0.16183006535947714,0.018069805577397346,15.828,170,334.0,0.19399999999999995,True,0.19473684210526315,0.0743801652892562,0.0,,,1,person,0.1,0.1,heuristic,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,198,
,-1,True,,0.6409692594986712,0.0018117082072421908,,500,,,False,,,,,,1,person,0.1,0.1,argmax,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,198,0.592814371257485
0.9560000000000001,956,True,0.29798714357537887,0.29798714357537887,0.009798497892916203,10.668,170,334.0,0.26,True,0.3526315789473684,0.1487603305785124,0.0,,,1,person,0.2,0.1,region_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,198,
0.966,966,True,0.26396753573224163,0.26396753573224163,0.011451797559857368,15.828,170,334.0,0.25,True,0.32105263157894737,0.12396694214876033,0.0,,,1,person,0.2,0.1,pixel_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,198,
0.9540000000000001,954,True,0.3060263592616534,0.3060263592616534,0.009528151713311672,10.668,170,334.0,0.26,True,0.3684210526315789,0.15702479338842976,0.0,,,1,person,0.2,0.1,heuristic,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,198,
,-1,True,,0.6409692594986712,0.0018117082072421908,,500,,,False,,,,,,1,person,0.2,0.1,argmax,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,198,0.592814371257485
0.998,998,True,0.0776470588235294,0.0776470588235294,0.0460701659321785,0.66,170,334.0,0.10000000000000009,False,0.07368421052631578,0.049586776859504134,0.0,,,1,person,0.05,0.5,region_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,198,
0.998,998,True,0.0776470588235294,0.0776470588235294,0.0460701659321785,0.66,170,334.0,0.10000000000000009,False,0.07368421052631578,0.049586776859504134,0.0,,,1,person,0.05,0.5,pixel_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,198,
0.998,998,True,0.0776470588235294,0.0776470588235294,0.0460701659321785,0.66,170,334.0,0.10000000000000009,False,0.07368421052631578,0.049586776859504134,0.0,,,1,person,0.05,0.5,heuristic,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,198,
,-1,True,,0.7632895209365798,0.0018117082072421908,,500,,,False,,,,,,1,person,0.05,0.5,argmax,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,198,0.7005988023952096
0.994,994,True,0.16281045751633988,0.16281045751633988,0.028416190296411514,0.66,170,334.0,0.134,True,0.1736842105263158,0.09917355371900827,0.0,,,1,person,0.1,0.5,region_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,198,
0.992,992,True,0.19287078934137758,0.19287078934137758,0.024776337668299675,0.66,170,334.0,0.15800000000000003,True,0.21578947368421053,0.11570247933884298,0.0,,,1,person,0.1,0.5,pixel_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,198,
0.993,993,True,0.1683986928104575,0.1683986928104575,0.02641358971595764,0.66,170,334.0,0.14400000000000002,True,0.18421052631578946,0.10743801652892562,0.0,,,1,person,0.1,0.5,heuristic,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,198,
,-1,True,,0.7632895209365798,0.0018117082072421908,,500,,,False,,,,,,1,person,0.1,0.5,argmax,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,198,0.7005988023952096
0.98,980,True,0.31484988867341807,0.31484988867341807,0.015496821142733097,15.828,170,334.0,0.21799999999999997,True,0.3631578947368421,0.17355371900826447,0.043478260869565216,,,1,person,0.2,0.5,region_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,198,
0.966,966,True,0.40112439847733966,0.40112439847733966,0.011451797559857368,15.828,170,334.0,0.25,True,0.4631578947368421,0.21487603305785125,0.08695652173913043,,,1,person,0.2,0.5,pixel_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,198,
0.98,980,True,0.31484988867341807,0.31484988867341807,0.015496821142733097,15.828,170,334.0,0.21799999999999997,True,0.3631578947368421,0.17355371900826447,0.043478260869565216,,,1,person,0.2,0.5,heuristic,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,198,
,-1,True,,0.7632895209365798,0.0018117082072421908,,500,,,False,,,,,,1,person,0.2,0.5,argmax,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,198,0.7005988023952096
1.0,1000,True,0.0,0.0,1.0,0.944,28,38.0,0.0,False,0.0,0.0,0.0,,,1,rider,0.05,0.1,region_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,133,
1.0,1000,True,0.0,0.0,1.0,0.944,28,38.0,0.0,False,0.0,0.0,0.0,,,1,rider,0.05,0.1,pixel_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,133,
1.0,1000,True,0.0,0.0,1.0,0.944,28,38.0,0.0,False,0.0,0.0,0.0,,,1,rider,0.05,0.1,heuristic,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,133,
,-1,True,,0.8035714285714286,0.0002385281550232321,,500,,,False,,,,,,1,rider,0.05,0.1,argmax,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,133,0.8157894736842105
