fnr_boot_lo,fnr_boot_hi,n_test_clusters,lam,lam_index,feasible,controlled_risk,region_fnr,marked_area_fraction,fp_components_per_image,n_test_images,n_test_components,monitor_ks,monitor_flag,fnr_stratum0,fnr_stratum1,fnr_stratum2,weight_ess,weight_p_test,seed,class_name,alpha,rho,method,model,scheme,n_cal_images
,,,1.0,1000,True,0.0,0.0,1.0,0.328,168,888,0.0,False,0.0,0.0,0.0,,,33,bicycle,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,177
,,,0.994,994,True,0.09532673766089969,0.15154360857971105,0.014314716681838036,0.328,168,888,0.07200000000000001,False,0.20781893004115226,0.045317220543806644,0.0,,,33,bicycle,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,177
,,,0.763,763,True,0.2417032009165489,0.39409212542319033,0.007948272861540318,1.504,168,888,0.08000000000000002,False,0.6111111111111112,0.1027190332326284,0.0,,,33,bicycle,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,177
,,,0.995,995,True,0.0388333075122833,0.0838929447165062,0.025544727221131325,0.228,193,1268,0.07200000000000001,False,0.13661971830985917,0.011547344110854504,0.0,,,34,person,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,209
,,,0.934,934,True,0.1169902165959561,0.2096091750768598,0.016572872176766396,8.256,193,1268,0.07999999999999996,False,0.31971830985915495,0.03926096997690531,0.0,,,34,person,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,209
,,,0.425,425,True,0.22478361852421594,0.41264634634623726,0.011120428331196308,2.08,193,1268,0.08000000000000007,False,0.6563380281690141,0.11085450346420324,0.008,,,34,person,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,209
,,,1.0,1000,True,0.0,0.0,1.0,0.228,193,1268,0.0,False,0.0,0.0,0.0,,,34,person,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,209
,,,0.982,982,True,0.1307695368305735,0.20800596826639917,0.020440910011529922,13.104,193,1268,0.07999999999999996,False,0.2915492957746479,0.057736720554272515,0.008,,,34,person,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,209
,,,0.731,731,True,0.22696867564886108,0.4073885885952971,0.013192346319556236,3.956,193,1268,0.08400000000000007,False,0.6169014084507042,0.13394919168591224,0.016,,,34,person,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,209
,,,1.0,1000,True,0.0,0.0,1.0,0.52,120,333,0.0,False,0.0,0.0,0.0,,,34,rider,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,133
,,,0.999,999,True,0.11026534766929114,0.1426510989010989,0.007978956215083599,0.52,120,333,0.052000000000000046,False,0.20212765957446807,0.03508771929824561,0.0,,,34,rider,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,133
,,,0.975,975,True,0.23447510637491428,0.2854599104599104,0.003910116385668516,2.368,120,333,0.07199999999999995,False,0.40425531914893614,0.14035087719298245,0.0,,,34,rider,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,133
,,,1.0,1000,True,0.0,0.0,1.0,0.52,120,333,0.0,False,0.0,0.0,0.0,,,34,rider,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,133
,,,1.0,1000,True,0.0,0.0,1.0,0.52,120,333,0.0,False,0.0,0.0,0.0,,,34,rider,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,133
,,,0.995,995,True,0.23301885147565934,0.2677146927146927,0.005475583951920271,0.52,120,333,0.06000000000000005,False,0.3670212765957447,0.13157894736842105,0.03225806451612903,,,34,rider,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,133
,,,0.998,998,True,0.04871894098170998,0.07444444444444445,0.017721112817525864,0.32,170,823,0.06800000000000006,False,0.08353221957040573,0.015723270440251572,0.0,,,34,bicycle,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,175
,,,0.986,986,True,0.07997233602856717,0.13257374161785926,0.012264659628272057,5.708,170,823,0.07999999999999996,False,0.17899761336515513,0.02830188679245283,0.0,,,34,bicycle,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,175
,,,0.427,427,True,0.2248396855199661,0.38566251270836044,0.006420604884624481,0.784,170,823,0.055999999999999994,False,0.665871121718377,0.08490566037735849,0.0,,,34,bicycle,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,175
,,,1.0,1000,True,0.0,0.0,1.0,0.32,170,823,0.0,False,0.0,0.0,0.0,,,34,bicycle,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,175
,,,0.998,998,True,0.0631437141051703,0.1035868135132841,0.017721112817525864,0.32,170,823,0.06800000000000006,False,0.13842482100238662,0.025157232704402517,0.0,,,34,bicycle,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,175
,,,0.846,846,True,0.20642502000530205,0.3295117502643454,0.008516660891473293,2.072,170,823,0.06400000000000006,False,0.5202863961813843,0.08490566037735849,0.0,,,34,bicycle,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,175
,,,0.993,993,True,0.057523717674578666,0.09455690754153494,0.02571840211749077,0.192,202,1300,0.08000000000000007,False,0.12570621468926554,0.0087527352297593,0.0,,,35,person,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,200
,,,0.924,924,True,0.11967096746124976,0.20586905998207072,0.017717167735099792,8.068,202,1300,0.08399999999999996,False,0.2951977401129944,0.05032822757111598,0.0,,,35,person,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,200
,,,0.447,447,True,0.20895012999742477,0.3836475419477443,0.012563652358949184,2.132,202,1300,0.09600000000000009,False,0.6242937853107344,0.12035010940919037,0.0,,,35,person,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,200
,,,0.999,999,True,0.05392444491178709,0.07710364826245493,0.03651559725403786,0.192,202,1300,0.07600000000000001,False,0.08898305084745763,0.0175054704595186,0.0,,,35,person,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,200
,,,0.986,986,True,0.11162996643709165,0.1755792037246456,0.022916622459888458,13.2,202,1300,0.07999999999999996,False,0.24293785310734464,0.05032822757111598,0.0,,,35,person,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,200
,,,0.761,761,True,0.20775731183213542,0.36601440392737944,0.014890694059431553,4.076,202,1300,0.09200000000000008,False,0.5635593220338984,0.12910284463894967,0.0,,,35,person,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,200
,,,1.0,1000,True,0.0,0.0,1.0,0.472,132,340,0.0,False,0.0,0.0,0.0,,,35,rider,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,121
,,,1.0,1000,True,0.0,0.0,1.0,0.472,132,340,0.0,False,0.0,0.0,0.0,,,35,rider,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,121
,,,0.995,995,True,0.1282988089571038,0.15513795968341423,0.005812095478177071,0.472,132,340,0.06400000000000006,False,0.21022727272727273,0.06716417910447761,0.0,,,35,rider,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,121
,,,1.0,1000,True,0.0,0.0,1.0,0.472,132,340,0.0,False,0.0,0.0,0.0,,,35,rider,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,121
,,,1.0,1000,True,0.0,0.0,1.0,0.472,132,340,0.0,False,0.0,0.0,0.0,,,35,rider,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,121
,,,0.999,999,True,0.1199637605133684,0.14608913813459268,0.008402654901146889,0.472,132,340,0.03999999999999998,False,0.1875,0.05970149253731343,0.0,,,35,rider,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,121
,,,0.998,998,True,0.046874317052380966,0.08358713153534844,0.019496774300932884,0.288,178,934,0.10399999999999998,False,0.12761506276150628,0.013368983957219251,0.0,,,35,bicycle,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,167
,,,0.982,982,True,0.10479670385226966,0.17219665173072596,0.013055890798568726,5.968,178,934,0.09199999999999997,False,0.2489539748953975,0.0374331550802139,0.0,,,35,bicycle,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,167
,,,0.683,683,True,0.17786677324542047,0.3085514253539915,0.008380786515772343,1.408,178,934,0.08399999999999996,False,0.5125523012552301,0.06951871657754011,0.0,,,35,bicycle,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,167
,,,1.0,1000,True,0.0,0.0,1.0,0.288,178,934,0.0,False,0.0,0.0,0.0,,,35,bicycle,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,167
,,,0.994,994,True,0.09563765719121337,0.1576885474754307,0.015700526535511017,0.288,178,934,0.11599999999999999,False,0.2405857740585774,0.040106951871657755,0.0,,,35,bicycle,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,167
,,,0.923,923,True,0.1643902892630169,0.2716081371301349,0.010554526932537556,3.332,178,934,0.08799999999999997,False,0.4205020920502092,0.06684491978609626,0.0,,,35,bicycle,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,167
,,,0.994,994,True,0.04583094027648173,0.08441403097181993,0.025450535118579865,0.204,199,1306,0.10799999999999998,False,0.10829817158931083,0.011061946902654867,0.0,,,36,person,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,203
,,,0.9530000000000001,953,True,0.09516717151827672,0.17712786578726183,0.018496086820960045,9.28,199,1306,0.10399999999999998,False,0.24753867791842477,0.030973451327433628,0.0,,,36,person,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,203
,,,0.438,438,True,0.2127184073190619,0.37835034606282486,0.01230384036898613,1.96,199,1306,0.08000000000000007,False,0.6019690576652602,0.09292035398230089,0.0,,,36,person,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,203
,,,0.999,999,True,0.055173663087347606,0.07816587423371343,0.035076167434453964,0.204,199,1306,0.096,False,0.0829817158931083,0.015486725663716814,0.0,,,36,person,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,203
,,,0.989,989,True,0.09961750004039474,0.1674406611251828,0.023026015609502792,0.204,199,1306,0.09199999999999997,False,0.20956399437412096,0.03761061946902655,0.0,,,36,person,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,203
,,,0.769,769,True,0.20711208718016347,0.3657616299691225,0.014695340767502785,3.796,199,1306,0.08400000000000007,False,0.5471167369901547,0.10619469026548672,0.0,,,36,person,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,203
,,,1.0,1000,True,0.0,0.0,1.0,0.488,128,357,0.0,False,0.0,0.0,0.0,,,36,rider,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,125
,,,0.999,999,True,0.10744143251742999,0.1490513392857143,0.007717757951468229,0.488,128,357,0.05999999999999994,False,0.22926829268292684,0.024193548387096774,0.0,,,36,rider,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,125
,,,0.975,975,True,0.23297174615938332,0.3017299107142857,0.0036503258161246777,2.244,128,357,0.06399999999999995,False,0.44390243902439025,0.12903225806451613,0.0,,,36,rider,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,125
,,,1.0,1000,True,0.0,0.0,1.0,0.488,128,357,0.0,False,0.0,0.0,0.0,,,36,rider,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,125
,,,1.0,1000,True,0.0,0.0,1.0,0.488,128,357,0.0,False,0.0,0.0,0.0,,,36,rider,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,125
,,,0.995,995,True,0.21791590009443912,0.2718936011904762,0.005205926951020956,0.488,128,357,0.05999999999999994,False,0.3951219512195122,0.11290322580645161,0.03571428571428571,,,36,rider,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,125
,,,0.997,997,True,0.05733060317236291,0.09393699884771312,0.014588449150323868,0.328,168,763,0.11200000000000002,False,0.16103896103896104,0.02280130293159609,0.0,,,36,bicycle,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,177
,,,0.977,977,True,0.11373024911659435,0.19054221241721242,0.009986089542508125,5.432,168,763,0.10399999999999998,False,0.2987012987012987,0.04234527687296417,0.0,,,36,bicycle,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,177
,,,0.5640000000000001,564,True,0.19737883302745848,0.3507247906932781,0.005909421946853399,1.072,168,763,0.09199999999999997,False,0.6337662337662338,0.08794788273615635,0.0,,,36,bicycle,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,177
,,,1.0,1000,True,0.0,0.0,1.0,0.328,168,763,0.0,False,0.0,0.0,0.0,,,36,bicycle,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,177
,,,0.994,994,True,0.09459607965755523,0.1661543482972054,0.012658714316785336,0.328,168,763,0.11199999999999999,False,0.2753246753246753,0.04234527687296417,0.0,,,36,bicycle,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,177
,,,0.886,886,True,0.18653814466899682,0.31154984721161194,0.007754943799227476,2.12,168,763,0.07999999999999996,False,0.5116883116883116,0.10097719869706841,0.0,,,36,bicycle,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,177
,,,0.995,995,True,0.040250328948776073,0.08816708538078431,0.028835715726017952,0.192,202,1418,0.09200000000000008,False,0.13210039630118892,0.015533980582524271,0.0,,,37,person,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,200
,,,0.9500000000000001,950,True,0.09652688492367183,0.1839762618895056,0.019852984696626663,10.552,202,1418,0.08400000000000002,False,0.27344782034346105,0.04271844660194175,0.0,,,37,person,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,200
,,,0.5760000000000001,576,True,0.16482887146463296,0.3345419775352262,0.01388358324766159,2.932,202,1418,0.08000000000000007,False,0.5561426684280053,0.10097087378640776,0.0,,,37,person,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,200
,,,1.0,1000,True,0.0,0.0,1.0,0.192,202,1418,0.0,False,0.0,0.0,0.0,,,37,person,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,200
,,,0.991,991,True,0.08718617659840974,0.15055360945404014,0.026102865114808083,0.192,202,1418,0.09200000000000008,False,0.21268163804491413,0.04466019417475728,0.0,,,37,person,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,200
,,,0.878,878,True,0.15213638166888532,0.2890459272837886,0.01731501705944538,6.636,202,1418,0.07999999999999996,False,0.4702774108322325,0.0970873786407767,0.00684931506849315,,,37,person,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,200
,,,1.0,1000,True,0.0,0.0,1.0,0.496,126,364,0.0,False,0.0,0.0,0.0,,,37,rider,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,127
,,,0.999,999,True,0.09912273222691555,0.13096400953543808,0.008416916243731976,0.496,126,364,0.068,False,0.18660287081339713,0.04,0.0,,,37,rider,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,127
,,,0.975,975,True,0.23262657425367092,0.2928227416322654,0.004154297057539225,2.42,126,364,0.068,False,0.4019138755980861,0.136,0.0,,,37,rider,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,127
,,,1.0,1000,True,0.0,0.0,1.0,0.496,126,364,0.0,False,0.0,0.0,0.0,,,37,rider,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,127
,,,1.0,1000,True,0.0,0.0,1.0,0.496,126,364,0.0,False,0.0,0.0,0.0,,,37,rider,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,127
,,,0.995,995,True,0.22246517250862072,0.2662853460472508,0.005787776783108711,0.496,126,364,0.06,False,0.3588516746411483,0.128,0.03333333333333333,,,37,rider,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,127
,,,0.997,997,True,0.061332693902651995,0.09747839963357205,0.01728919707238674,0.304,174,832,0.09600000000000003,False,0.15242494226327943,0.025806451612903226,0.0,,,37,bicycle,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,171
,,,0.986,986,True,0.0823233144354281,0.14440045905563145,0.013037622906267643,5.92,174,832,0.124,False,0.24942263279445728,0.025806451612903226,0.0,,,37,bicycle,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,171
,,,0.685,685,True,0.17566960054584294,0.30937212532040115,0.008064956404268742,1.396,174,832,0.09199999999999997,False,0.5427251732101617,0.07096774193548387,0.0,,,37,bicycle,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,171
,,,1.0,1000,True,0.0,0.0,1.0,0.304,174,832,0.0,False,0.0,0.0,0.0,,,37,bicycle,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,171
,,,0.997,997,True,0.07597410132743719,0.12955020713641402,0.01728919707238674,0.304,174,832,0.09600000000000003,False,0.21247113163972287,0.025806451612903226,0.0,,,37,bicycle,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,171
,,,0.897,897,True,0.17639714175832955,0.29851374678960885,0.009696641936898232,2.612,174,832,0.08400000000000002,False,0.49884526558891457,0.07741935483870968,0.0,,,37,bicycle,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,171
,,,0.994,994,True,0.04510803939472501,0.08545918547214892,0.026915360242128372,0.188,203,1352,0.052000000000000046,False,0.11444141689373297,0.01279317697228145,0.0,,,38,person,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,199
,,,0.963,963,True,0.07636374773282509,0.16126541359940527,0.020180445164442062,13.104,203,1352,0.06400000000000006,False,0.2506811989100817,0.0255863539445629,0.0,,,38,person,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,199
,,,0.643,643,True,0.14622382123171518,0.3225442562036455,0.01423006784170866,3.24,203,1352,0.07600000000000001,False,0.5435967302452316,0.05970149253731343,0.0,,,38,person,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,199
,,,1.0,1000,True,0.0,0.0,1.0,0.188,203,1352,0.0,False,0.0,0.0,0.0,,,38,person,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,199
,,,0.995,995,True,0.06323836735326323,0.11620656630569852,0.027765188366174698,0.188,203,1352,0.05600000000000005,False,0.15803814713896458,0.0255863539445629,0.0,,,38,person,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,199
,,,0.876,876,True,0.1554870832498464,0.3090751000027869,0.016917631030082703,6.132,203,1352,0.07599999999999996,False,0.4904632152588556,0.07889125799573561,0.006711409395973154,,,38,person,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,199
,,,1.0,1000,True,0.0,0.0,1.0,0.484,129,322,0.0,False,0.0,0.0,0.0,,,38,rider,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,124
,,,1.0,1000,True,0.0,0.0,1.0,0.484,129,322,0.0,False,0.0,0.0,0.0,,,38,rider,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,124
,,,0.994,994,True,0.15706335412838146,0.19682539682539685,0.004568454809486866,0.484,129,322,0.07200000000000006,False,0.32386363636363635,0.07258064516129033,0.0,,,38,rider,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,124
,,,1.0,1000,True,0.0,0.0,1.0,0.484,129,322,0.0,False,0.0,0.0,0.0,,,38,rider,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,124
,,,1.0,1000,True,0.0,0.0,1.0,0.484,129,322,0.0,False,0.0,0.0,0.0,,,38,rider,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,124
,,,0.998,998,True,0.15145824027657567,0.1849390919158361,0.00605226494371891,0.484,129,322,0.06400000000000006,False,0.30113636363636365,0.07258064516129033,0.0,,,38,rider,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,124
,,,0.997,997,True,0.059447198017081135,0.09828972063133555,0.017009733244776726,0.3,175,849,0.040000000000000036,False,0.15186915887850466,0.03003003003003003,0.0,,,38,bicycle,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,170
,,,0.9590000000000001,959,True,0.14304383613843072,0.22440267875671602,0.010900966823101044,3.992,175,849,0.040000000000000036,False,0.3247663551401869,0.05105105105105105,0.0,,,38,bicycle,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,170
,,,0.357,357,True,0.2419933119769038,0.4090981995919885,0.006424009334295988,0.808,175,849,0.051999999999999935,False,0.6962616822429907,0.12912912912912913,0.0,,,38,bicycle,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,170
,,,0.999,999,True,0.0654601998956838,0.09922771638299588,0.021406084299087524,0.3,175,849,0.040000000000000036,False,0.14953271028037382,0.036036036036036036,0.0,,,38,bicycle,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,170
,,,0.986,986,True,0.13972471863233263,0.22313438355984938,0.012856096029281616,5.752,175,849,0.040000000000000036,False,0.3247663551401869,0.06306306306306306,0.0,,,38,bicycle,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,170
,,,0.768,768,True,0.23814208903107206,0.38207824335774654,0.008348261006176472,1.608,175,849,0.04400000000000004,False,0.5981308411214953,0.13513513513513514,0.0,,,38,bicycle,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,170
