lam,feasible,region_fnr,marked_area_fraction,n_test_images,monitor_ks,monitor_flag,fnr_stratum0,fnr_stratum1,fnr_stratum2,seed,class_name,alpha,rho,method,model,scheme,n_cal_images
0.993,True,0.1115153988129265,0.03955545648932457,207,0.09199999999999997,False,0.11970074812967581,0.022132796780684104,0.0,2,person,0.1,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half,195
,True,0.5155709342560554,0.015254747122526169,250,,False,,,,2,person,0.1,0.1,argmax,segformer_b2_cityscapes,cityscapes_val_half,195
0.977,True,0.18988071252208794,0.031057246029376984,207,0.09599999999999997,False,0.22693266832917705,0.04627766599597585,0.0,2,person,0.2,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,195
0.982,True,0.17120248861155368,0.03267158567905426,207,0.09599999999999997,False,0.19201995012468828,0.04225352112676056,0.0,2,person,0.2,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,195
0.977,True,0.18988071252208794,0.031057246029376984,207,0.09599999999999997,False,0.22693266832917705,0.04627766599597585,0.0,2,person,0.2,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half,195
,True,0.5155709342560554,0.015254747122526169,250,,False,,,,2,person,0.2,0.1,argmax,segformer_b2_cityscapes,cityscapes_val_half,195
1.0,True,0.0,1.0,207,0.0,False,0.0,0.0,0.0,2,person,0.05,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,195
0.999,True,0.0598188979618363,0.05858704447746277,207,0.10799999999999998,False,0.06608478802992519,0.01609657947686117,0.0,2,person,0.05,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,195
0.999,True,0.0598188979618363,0.05858704447746277,207,0.10799999999999998,False,0.06608478802992519,0.01609657947686117,0.0,2,person,0.05,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half,195
,True,0.613840830449827,0.015254747122526169,250,,False,,,,2,person,0.05,0.5,argmax,segformer_b2_cityscapes,cityscapes_val_half,195
0.997,True,0.1278498292777918,0.04697798192501068,207,0.09599999999999997,False,0.11845386533665836,0.03420523138832998,0.0,2,person,0.1,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,195
0.996,True,0.1392193239806198,0.04431301727890968,207,0.09199999999999997,False,0.13341645885286782,0.03822937625754527,0.0,2,person,0.1,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,195
0.997,True,0.1278498292777918,0.04697798192501068,207,0.09599999999999997,False,0.11845386533665836,0.03420523138832998,0.0,2,person,0.1,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half,195
,True,0.613840830449827,0.015254747122526169,250,,False,,,,2,person,0.1,0.5,argmax,segformer_b2_cityscapes,cityscapes_val_half,195
0.991,True,0.18368517277298183,0.03760407492518425,207,0.09199999999999997,False,0.19326683291770574,0.06639839034205232,0.0,2,person,0.2,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,195
0.982,True,0.2480532068838406,0.03267158567905426,207,0.09599999999999997,False,0.2817955112219451,0.09054325955734406,0.0,2,person,0.2,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,195
0.99,True,0.18695433580344067,0.03680945560336113,207,0.09199999999999997,False,0.19825436408977556,0.07042253521126761,0.0,2,person,0.2,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half,195
,True,0.613840830449827,0.015254747122526169,250,,False,,,,2,person,0.2,0.5,argmax,segformer_b2_cityscapes,cityscapes_val_half,195
1.0,True,0.0,1.0,127,0.0,False,0.0,0.0,0.0,2,rider,0.05,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,126
1.0,True,0.0,1.0,127,0.0,False,0.0,0.0,0.0,2,rider,0.05,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,126
1.0,True,0.0,1.0,127,0.0,False,0.0,0.0,0.0,2,rider,0.05,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half,126
,True,0.661498708010336,0.0019048022804781795,250,,False,,,,2,rider,0.05,0.1,argmax,segformer_b2_cityscapes,cityscapes_val_half,126
1.0,True,0.0,1.0,127,0.0,False,0.0,0.0,0.0,2,rider,0.1,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,126
1.0,True,0.0,1.0,127,0.0,False,0.0,0.0,0.0,2,rider,0.1,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,126
1.0,True,0.0,1.0,127,0.0,False,0.0,0.0,0.0,2,rider,0.1,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half,126
,True,0.661498708010336,0.0019048022804781795,250,,False,,,,2,rider,0.1,0.1,argmax,segformer_b2_cityscapes,cityscapes_val_half,126
0.998,True,0.13420005191658735,0.014583826065063477,127,0.07600000000000001,False,0.21875,0.045112781954887216,0.0,2,rider,0.2,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,126
0.999,True,0.10066049436128177,0.01787211373448372,127,0.07200000000000001,False,0.17410714285714285,0.03759398496240601,0.0,2,rider,0.2,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,126
0.998,True,0.13420005191658735,0.014583826065063477,127,0.07600000000000001,False,0.21875,0.045112781954887216,0.0,2,rider,0.2,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half,126
,True,0.661498708010336,0.0019048022804781795,250,,False,,,,2,rider,0.2,0.1,argmax,segformer_b2_cityscapes,cityscapes_val_half,126
1.0,True,0.0,1.0,127,0.0,False,0.0,0.0,0.0,2,rider,0.05,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,126
1.0,True,0.0,1.0,127,0.0,False,0.0,0.0,0.0,2,rider,0.05,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,126
1.0,True,0.0,1.0,127,0.0,False,0.0,0.0,0.0,2,rider,0.05,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half,126
,True,0.7312661498708011,0.0019048022804781795,250,,False,,,,2,rider,0.05,0.5,argmax,segformer_b2_cityscapes,cityscapes_val_half,126
1.0,True,0.0,1.0,127,0.0,False,0.0,0.0,0.0,2,rider,0.1,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,126
1.0,True,0.0,1.0,127,0.0,False,0.0,0.0,0.0,2,rider,0.1,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,126
1.0,True,0.0,1.0,127,0.0,False,0.0,0.0,0.0,2,rider,0.1,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half,126
,True,0.7312661498708011,0.0019048022804781795,250,,False,,,,2,rider,0.1,0.5,argmax,segformer_b2_cityscapes,cityscapes_val_half,126
0.999,True,0.13468124176785595,0.01787211373448372,127,0.07200000000000001,False,0.21428571428571427,0.06015037593984962,0.03333333333333333,2,rider,0.2,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,126
0.999,True,0.13468124176785595,0.01787211373448372,127,0.07200000000000001,False,0.21428571428571427,0.06015037593984962,0.03333333333333333,2,rider,0.2,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,126
0.999,True,0.13468124176785595,0.01787211373448372,127,0.07200000000000001,False,0.21428571428571427,0.06015037593984962,0.03333333333333333,2,rider,0.2,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half,126
,True,0.7312661498708011,0.0019048022804781795,250,,False,,,,2,rider,0.2,0.5,argmax,segformer_b2_cityscapes,cityscapes_val_half,126
1.0,True,0.0,1.0,173,0.0,False,0.0,0.0,0.0,2,bicycle,0.05,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,172
1.0,True,0.0,1.0,173,0.0,False,0.0,0.0,0.0,2,bicycle,0.05,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,172
1.0,True,0.0,1.0,173,0.0,False,0.0,0.0,0.0,2,bicycle,0.05,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half,172
,True,0.5223367697594502,0.006724061910063028,250,,False,,,,2,bicycle,0.05,0.1,argmax,segformer_b2_cityscapes,cityscapes_val_half,172
0.999,True,0.05903446264717941,0.030043404549360275,173,0.06400000000000006,False,0.09090909090909091,0.01775147928994083,0.0,2,bicycle,0.1,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,172
0.999,True,0.05903446264717941,0.030043404549360275,173,0.06400000000000006,False,0.09090909090909091,0.01775147928994083,0.0,2,bicycle,0.1,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,172
0.999,True,0.05903446264717941,0.030043404549360275,173,0.06400000000000006,False,0.09090909090909091,0.01775147928994083,0.0,2,bicycle,0.1,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half,172
,True,0.5223367697594502,0.006724061910063028,250,,False,,,,2,bicycle,0.1,0.1,argmax,segformer_b2_cityscapes,cityscapes_val_half,172
0.99,True,0.1830948274589893,0.017504828050732613,173,0.06,False,0.28354978354978355,0.05621301775147929,0.0,2,bicycle,0.2,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,172
0.99,True,0.1830948274589893,0.017504828050732613,173,0.06,False,0.28354978354978355,0.05621301775147929,0.0,2,bicycle,0.2,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,172
0.99,True,0.1830948274589893,0.017504828050732613,173,0.06,False,0.28354978354978355,0.05621301775147929,0.0,2,bicycle,0.2,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half,172
,True,0.5223367697594502,0.006724061910063028,250,,False,,,,2,bicycle,0.2,0.1,argmax,segformer_b2_cityscapes,cityscapes_val_half,172
1.0,True,0.0,1.0,173,0.0,False,0.0,0.0,0.0,2,bicycle,0.05,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,172
1.0,True,0.0,1.0,173,0.0,False,0.0,0.0,0.0,2,bicycle,0.05,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,172
1.0,True,0.0,1.0,173,0.0,False,0.0,0.0,0.0,2,bicycle,0.05,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half,172
,True,0.6334478808705613,0.006724061910063028,250,,False,,,,2,bicycle,0.05,0.5,argmax,segformer_b2_cityscapes,cityscapes_val_half,172
1.0,True,0.0,1.0,173,0.0,False,0.0,0.0,0.0,2,bicycle,0.1,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,172
0.999,True,0.10246588671444162,0.030043404549360275,173,0.06400000000000006,False,0.1406926406926407,0.038461538461538464,0.0,2,bicycle,0.1,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,172
1.0,True,0.0,1.0,173,0.0,False,0.0,0.0,0.0,2,bicycle,0.1,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half,172
,True,0.6334478808705613,0.006724061910063028,250,,False,,,,2,bicycle,0.1,0.5,argmax,segformer_b2_cityscapes,cityscapes_val_half,172
0.995,True,0.17537922899194577,0.020508162677288055,173,0.05199999999999999,False,0.2619047619047619,0.07100591715976332,0.0,2,bicycle,0.2,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,172
0.99,True,0.2377954255121885,0.017504828050732613,173,0.06,False,0.3484848484848485,0.10059171597633136,0.0,2,bicycle,0.2,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,172
0.995,True,0.17537922899194577,0.020508162677288055,173,0.05199999999999999,False,0.2619047619047619,0.07100591715976332,0.0,2,bicycle,0.2,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half,172
,True,0.6334478808705613,0.006724061910063028,250,,False,,,,2,bicycle,0.2,0.5,argmax,segformer_b2_cityscapes,cityscapes_val_half,172
0.999,True,0.03879931523760108,0.05312008783221245,196,0.07200000000000006,False,0.06224066390041494,0.008639308855291577,0.0,3,person,0.05,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,206
0.999,True,0.03879931523760108,0.05312008783221245,196,0.07200000000000006,False,0.06224066390041494,0.008639308855291577,0.0,3,person,0.05,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,206
0.998,True,0.05355687885391872,0.04570997506380081,196,0.06799999999999995,False,0.08437067773167359,0.01079913606911447,0.0,3,person,0.05,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half,206
,True,0.5239179954441914,0.011977876536548138,250,,False,,,,3,person,0.05,0.1,argmax,segformer_b2_cityscapes,cityscapes_val_half,206
0.994,True,0.10313193010055965,0.03582655265927315,196,0.06800000000000006,False,0.1272475795297372,0.023758099352051837,0.0,3,person,0.1,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,206
0.996,True,0.09693562759652354,0.03921207785606384,196,0.07199999999999995,False,0.11203319502074689,0.019438444924406047,0.0,3,person,0.1,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,206
0.993,True,0.1094502053030991,0.034611914306879044,196,0.06800000000000006,False,0.1355463347164592,0.028077753779697623,0.0,3,person,0.1,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half,206
,True,0.5239179954441914,0.011977876536548138,250,,False,,,,3,person,0.1,0.1,argmax,segformer_b2_cityscapes,cityscapes_val_half,206
0.974,True,0.2081326065341514,0.025682860985398293,196,0.06000000000000005,False,0.2627939142461964,0.04535637149028078,0.0,3,person,0.2,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,206
0.978,True,0.19163547488095725,0.026702171191573143,196,0.06000000000000005,False,0.2351313969571231,0.04319654427645788,0.0,3,person,0.2,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,206
0.973,True,0.2130993659651965,0.02545582503080368,196,0.06000000000000005,False,0.2697095435684647,0.047516198704103674,0.0,3,person,0.2,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half,206
,True,0.5239179954441914,0.011977876536548138,250,,False,,,,3,person,0.2,0.1,argmax,segformer_b2_cityscapes,cityscapes_val_half,206
1.0,True,0.0,1.0,196,0.0,False,0.0,0.0,0.0,3,person,0.05,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,206
0.999,True,0.061226811906504836,0.05312008783221245,196,0.07200000000000006,False,0.08022130013831259,0.02159827213822894,0.0,3,person,0.05,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,206
0.999,True,0.061226811906504836,0.05312008783221245,196,0.07200000000000006,False,0.08022130013831259,0.02159827213822894,0.0,3,person,0.05,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half,206
,True,0.6317388003037205,0.011977876536548138,250,,False,,,,3,person,0.05,0.5,argmax,segformer_b2_cityscapes,cityscapes_val_half,206
0.997,True,0.1301642135171073,0.04180729016661644,196,0.06400000000000006,False,0.1313969571230982,0.04535637149028078,0.0,3,person,0.1,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,206
0.996,True,0.1380454948744896,0.03921207785606384,196,0.07199999999999995,False,0.14522821576763487,0.047516198704103674,0.0,3,person,0.1,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,206
0.997,True,0.1301642135171073,0.04180729016661644,196,0.06400000000000006,False,0.1313969571230982,0.04535637149028078,0.0,3,person,0.1,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half,206
,True,0.6317388003037205,0.011977876536548138,250,,False,,,,3,person,0.1,0.5,argmax,segformer_b2_cityscapes,cityscapes_val_half,206
0.99,True,0.18958798086246434,0.031948622316122055,196,0.06400000000000006,False,0.21991701244813278,0.058315334773218146,0.0,3,person,0.2,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,206
0.978,True,0.2822075900351552,0.026702171191573143,196,0.06000000000000005,False,0.3278008298755187,0.09935205183585313,0.0,3,person,0.2,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,206
0.99,True,0.18958798086246434,0.031948622316122055,196,0.06400000000000006,False,0.21991701244813278,0.058315334773218146,0.0,3,person,0.2,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half,206
,True,0.6317388003037205,0.011977876536548138,250,,False,,,,3,person,0.2,0.5,argmax,segformer_b2_cityscapes,cityscapes_val_half,206
1.0,True,0.0,1.0,126,0.0,False,0.0,0.0,0.0,3,rider,0.05,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,127
1.0,True,0.0,1.0,126,0.0,False,0.0,0.0,0.0,3,rider,0.05,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,127
1.0,True,0.0,1.0,126,0.0,False,0.0,0.0,0.0,3,rider,0.05,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half,127
,True,0.6169590643274854,0.0020047989673912525,250,,False,,,,3,rider,0.05,0.1,argmax,segformer_b2_cityscapes,cityscapes_val_half,127
1.0,True,0.0,1.0,126,0.0,False,0.0,0.0,0.0,3,rider,0.1,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,127
1.0,True,0.0,1.0,126,0.0,False,0.0,0.0,0.0,3,rider,0.1,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,127
1.0,True,0.0,1.0,126,0.0,False,0.0,0.0,0.0,3,rider,0.1,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half,127
,True,0.6169590643274854,0.0020047989673912525,250,,False,,,,3,rider,0.1,0.1,argmax,segformer_b2_cityscapes,cityscapes_val_half,127
0.999,True,0.05502645502645503,0.01837306283414364,126,0.07200000000000001,False,0.09036144578313253,0.013793103448275862,0.0,3,rider,0.2,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,127
1.0,True,0.0,1.0,126,0.0,False,0.0,0.0,0.0,3,rider,0.2,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,127
0.999,True,0.05502645502645503,0.01837306283414364,126,0.07200000000000001,False,0.09036144578313253,0.013793103448275862,0.0,3,rider,0.2,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half,127
,True,0.6169590643274854,0.0020047989673912525,250,,False,,,,3,rider,0.2,0.1,argmax,segformer_b2_cityscapes,cityscapes_val_half,127
1.0,True,0.0,1.0,126,0.0,False,0.0,0.0,0.0,3,rider,0.05,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,127
1.0,True,0.0,1.0,126,0.0,False,0.0,0.0,0.0,3,rider,0.05,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,127
1.0,True,0.0,1.0,126,0.0,False,0.0,0.0,0.0,3,rider,0.05,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half,127
,True,0.7017543859649122,0.0020047989673912525,250,,False,,,,3,rider,0.05,0.5,argmax,segformer_b2_cityscapes,cityscapes_val_half,127
1.0,True,0.0,1.0,126,0.0,False,0.0,0.0,0.0,3,rider,0.1,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,127
1.0,True,0.0,1.0,126,0.0,False,0.0,0.0,0.0,3,rider,0.1,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,127
1.0,True,0.0,1.0,126,0.0,False,0.0,0.0,0.0,3,rider,0.1,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half,127
,True,0.7017543859649122,0.0020047989673912525,250,,False,,,,3,rider,0.1,0.5,argmax,segformer_b2_cityscapes,cityscapes_val_half,127
1.0,True,0.0,1.0,126,0.0,False,0.0,0.0,0.0,3,rider,0.2,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,127
1.0,True,0.0,1.0,126,0.0,False,0.0,0.0,0.0,3,rider,0.2,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,127
1.0,True,0.0,1.0,126,0.0,False,0.0,0.0,0.0,3,rider,0.2,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half,127
,True,0.7017543859649122,0.0020047989673912525,250,,False,,,,3,rider,0.2,0.5,argmax,segformer_b2_cityscapes,cityscapes_val_half,127
1.0,True,0.0,1.0,176,0.0,False,0.0,0.0,0.0,3,bicycle,0.05,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,169
1.0,True,0.0,1.0,176,0.0,False,0.0,0.0,0.0,3,bicycle,0.05,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,169
1.0,True,0.0,1.0,176,0.0,False,0.0,0.0,0.0,3,bicycle,0.05,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half,169
,True,0.5225885225885226,0.006854393053799868,250,,False,,,,3,bicycle,0.05,0.1,argmax,segformer_b2_cityscapes,cityscapes_val_half,169
1.0,True,0.0,1.0,176,0.0,False,0.0,0.0,0.0,3,bicycle,0.1,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,169
1.0,True,0.0,1.0,176,0.0,False,0.0,0.0,0.0,3,bicycle,0.1,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,169
0.999,True,0.04079795677807041,0.030603503808379173,176,0.07600000000000001,False,0.10837438423645321,0.005865102639296188,0.0,3,bicycle,0.1,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half,169
,True,0.5225885225885226,0.006854393053799868,250,,False,,,,3,bicycle,0.1,0.1,argmax,segformer_b2_cityscapes,cityscapes_val_half,169
0.995,True,0.09325723203564112,0.020832732319831848,176,0.10400000000000004,False,0.2019704433497537,0.02346041055718475,0.0,3,bicycle,0.2,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,169
0.994,True,0.10894895035520036,0.019955748692154884,176,0.10000000000000003,False,0.22167487684729065,0.026392961876832845,0.0,3,bicycle,0.2,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,169
0.994,True,0.10894895035520036,0.019955748692154884,176,0.10000000000000003,False,0.22167487684729065,0.026392961876832845,0.0,3,bicycle,0.2,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half,169
,True,0.5225885225885226,0.006854393053799868,250,,False,,,,3,bicycle,0.2,0.1,argmax,segformer_b2_cityscapes,cityscapes_val_half,169
1.0,True,0.0,1.0,176,0.0,False,0.0,0.0,0.0,3,bicycle,0.05,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,169
1.0,True,0.0,1.0,176,0.0,False,0.0,0.0,0.0,3,bicycle,0.05,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,169
